index,id,artist,asciiName,availability,boosterTypes,borderColor,colorIdentity,colors,faceName,finishes,flavorText,frameEffects,frameVersion,hasFoil,hasNonFoil,isFullArt,isFunny,isPromo,isReprint,isTextless,keywords,language,layout,manaCost,mcmId,mtgArenaId,mtgjsonV4Id,multiverseId,name,number,originalText,originalType,otherFaceIds,power,promoTypes,reverseRelated,scryfallId,scryfallIllustrationId,scryfallOracleId,securityStamp,setCode,side,signature,subtypes,supertypes,tcgplayerProductId,text,toughness,type,types,uuid,watermark
25,26,Chuck Lukacs,,paper,,black,"B,G","B,G",,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,token,,,,f3447993-1b05-5134-a203-8a87dc6edfcf,,Worm,20,,,,1,,"Creakwood Liege,Worm Harvest",d8b71ab8-7f94-4cd9-9a15-0c2291e17b47,378a91e5-1f4c-4b4a-9a65-7757e2e7a34d,318d6000-b6e0-4ef0-ad58-d470f4a271e6,,T2X2,,,Worm,,,,1,Token Creature — Worm,"Token,Creature",d1b963a7-1ccd-5e24-91d9-fe750f54a7fd,
26,27,Volkan Baǵa,,paper,,black,,,,"nonfoil,foil",,,2015,1,1,0,0,0,0,0,,English,token,,,,1f540a22-d3e8-567d-899d-9f7ea9375d03,,Phyrexian Golem,21,,,,3,,"Blade Splicer,Conversion Chamber,Ich-Tekik, Salvage Splicer,Master Splicer,Maul Splicer,Phyrexian Triniform,Sensor Splicer,Splicer's Skill,Vital Splicer,Wing Splicer",83842dfb-e5ea-41dc-91b1-b1dd53e5ecca,61a40116-ada7-4baf-820d-cceab6b5717a,2dc8033c-8ad9-4888-8705-efeda938ebf0,,T2X2,,,"Phyrexian,Golem",,,,3,Token Artifact Creature — Phyrexian Golem,"Token,Artifact,Creature",5450889c-b58f-5974-955c-b5f0d88d1338,
27,28,Alayna Danner,,paper,,black,,,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,token,,,,bce29029-b230-5513-9abb-3884569c8933,,Treasure,22,,,,,,"Academy Manufactor,Ancient Copper Dragon,An Offer You Can't Refuse,Atsushi, the Blazing Sky,Baeloth Barrityl, Entertainer,Bank Job,Battle Angels of Tyr,Big Score,Big Spender,Black Market Connections,Black Market Tycoon,Blood Money,Bootleggers' Stash,Boxing Ring,Brass's Bounty,Brazen Freebooter,Bucknard's Everfull Purse,Burakos, Party Leader,Burdened Aerialist,Buy Your Silence,Captain Lannery Storm,Contract Killing,Corsair Captain,Crack Open,Creative Outburst,Culmination of Studies,Currency Converter,Deadeye Plunderers,Deadly Dispute,Depths of Desire,Descent into Avernus,Dihada, Binder of Wills,Dire Fleet Hoarder,Dockside Extortionist,Dungeoneer's Pack,Dungeon of the Mad Mage,Elemental Masterpiece,Excavation Technique,Exhibition Magician,Fable of the Mirror-Breaker // Reflection of Kiki-Jiki,Fae Offering,Fain, the Broker,Fake Your Own Death,Forging the Tyrite Sword,Forsworn Paladin,Gadrak, the Crown-Scourge,Gala Greeters,Galazeth Prismari,Ganax, Astral Hunter,Gilded Pinions,Gleaming Barrier,Glittermonger,Gluntch, the Bestower,Goldspan Dragon,Goldvein Pick,Grim Bounty,Grim Hireling,Guild Artisan,Halo Scarab,Heap Gate,Heartless Pillage,Herald of Hadar,Hoard Hauler,Hoarding Ogre,Hoard Robber,Hornswoggle,Hullbreacher,Improvised Weaponry,Impulsive Pilferer,Indulge // Excess,Ingenious Mastery,Inspired Tinkering,Instrument of the Bards,Involuntary Employment,Jan Jansen, Chaos Crafter,Jared Carthalion,Jewel-Eyed Cobra,Jewel Thief,Jolene, the Plunder Queen,Kalain, Reclusive Painter,Life Insurance,Loot Dispute,Lost Mine of Phandelver,Magda, Brazen Outlaw,Magma Opus,Mahadi, Emporium Master,Malcolm, Keen-Eyed Navigator,Marching Duodrone,Mari, the Killing Quill,Marut,Master of Ceremonies,Misfortune Teller,Monologue Tax,Most Wanted,Negan, the Cold-Blooded,Noble's Purse,Ognis, the Dragon's Lash,Old Gnawbone,Old Rutstein,Patron of the Arts,Pirate's Pillage,Pirate's Prize,Pitiless Plunderer,Plundering Barbarian,Prismari Command,Prized Statue,Prizefight,Professional Face-Breaker,Prosperous Innkeeper,Prosperous Partnership,Prosperous Pirates,Prosperous Thief,Prosper, Tome-Bound,Prying Blade,Racketeer Boss,Ragavan, Nimble Pilferer,Rain of Riches,Ramirez DePietro, Pillager,Rapacious Dragon,Reckless Endeavor,Reckoner Bankbuster,Revel in Riches,Riveteers Requisitioner,Rose Room Treasurer,Ruthless Knave,Ruthless Technomancer,Safana, Calimport Cutthroat,Sailor of Means,Scion of Opulence,Seize the Spoils,Seize the Spotlight,Shambling Ghast,Shiny Impetus,Skullport Merchant,Smashing Success,Smoke Spirits' Aid,Smothering Tithe,Smuggler's Share,Spell Swindle,Spiked Pit Trap,Spiteful Repossession,Sticky Fingers,Stimulus Package,Storm-Kiln Artist,Storm the Vault // Vault of Catlacan,Strike It Rich,Sudden Breakthrough,Surly Badgersaur,Swashbuckler Extraordinaire,Tavern Scoundrel,Tempting Contract,The Initiative // Undercity,The Reaver Cleaver,Thieves' Tools,Tireless Provisioner,Tivit, Seller of Secrets,Treasure Chest,Treasure Map // Treasure Cove,Treasure Vault,Trove of Temptation,Undercity Scrounger,Unexpected Windfall,Vault Robber,Vazi, Keen Negotiator,Visions of Ruin,Vraska, Relic Seeker,Wanted Scoundrels,Widespread Thieving,Wily Goblin,Xorn,You Find a Cursed Idol,Young Red Dragon // Bathe in Gold,You've Been Caught Stealing,Zhentarim Bandit,Ziatora, the Incinerator,Goblin Shaman,Prosper, Tome-Bound,Smoke Blessing",649d42c1-a465-435e-8b67-e901ab9ad8ab,4e3ec01f-2a14-49b5-b5d1-f5ea41fa111f,3c549374-6c37-42e0-8d88-a8555d46732d,,T2X2,,,Treasure,,,"{T}, Sacrifice this artifact: Add one mana of any color.",,Token Artifact — Treasure,"Token,Artifact",ba3bda5a-b0c8-5931-818b-0126c810dc7c,
28,29,Jaime Jones,,paper,,black,,,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,emblem,,,,f4a746a2-118d-5ada-821c-3e84790bd761,,"Liliana, the Last Hope Emblem",23,,,,,,"Liliana, the Last Hope",fb88493c-293b-4b89-8571-712dcf110df5,8f3fff3b-48d1-44a2-84c9-d58ce3f36c8e,78d9bb73-904b-483e-9279-5f3f43b4bdf3,,T2X2,,,Liliana,,,"At the beginning of your end step, create X 2/2 black Zombie creature tokens, where X is two plus the number of Zombies you control.",,Emblem — Liliana,Emblem,2d0f1dda-5182-553c-97d2-57710d02a3de,
29,30,Chase Stone,,paper,,black,,,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,emblem,,,,89005846-7c57-57a2-866e-b4c93f0843f2,,Wrenn and Six Emblem,24,,,,,,Wrenn and Six,35578c3f-e818-4887-83c4-dc3a89e28ed4,19945b02-50cc-407c-9056-b66225a09768,bc4edccc-255a-4e34-8fdb-92c7c0e3723e,,T2X2,,,Wrenn,,,Instant and sorcery cards in your graveyard have retrace. (You may cast instant and sorcery cards from your graveyard by discarding a land card in addition to paying their other costs.),,Emblem — Wrenn,Emblem,695a65fa-4180-5482-aed8-1c9f84226998,
30,31,Aleksi Briclot,,paper,,black,,,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,token,,,,92da73a9-3359-5d3d-97da-43c51e0f2305,,Eldrazi Spawn,1,,,,0,,"Awakening Zone,Brood Birthing,Corpsehatch,Dread Drone,Emrakul's Hatcher,Essence Feed,Growth Spasm,Kozilek's Predator,Nest Invader,Pawn of Ulamog,Rapacious One,Skittering Invasion,Spawning Breath,Spawnsire of Ulamog",06e3f3c1-866c-4214-82e0-dcca2d1aba1e,c92785ab-6d39-468a-a99a-a1cc87a35ab8,3aaf906a-e749-4e86-ac79-97650b92f271,,T2XM,,,"Eldrazi,Spawn",,,Sacrifice this creature: Add {C}.,1,Token Creature — Eldrazi Spawn,"Token,Creature",4346b802-ff21-513e-8ba9-1bce9bc0d26c,
31,32,Steve Prescott,,paper,,black,,,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,Changeling,English,token,,,,55791774-73df-56e6-90df-000922e79255,,Shapeshifter,2,,,,1,,Crib Swap,798cef87-237b-4e4a-b7ed-78d15c720391,1f78679e-0878-4109-b713-69274012f677,fe8478ec-2af9-472b-b104-a71521a3559f,,T2XM,,,Shapeshifter,,,Changeling,1,Token Creature — Shapeshifter,"Token,Creature",1d4754fb-6636-50bc-b84b-273f1dc27277,
32,33,Magali Villeneuve,,paper,,black,W,W,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,Flying,English,token,,,,178cc141-a090-56ca-9c4b-0f1e428f3da4,,Angel,3,,,,4,,"Angelic Accord,Angelic Ascension,Angelic Favor,Court of Grace,Decree of Justice,Descend upon the Sinful,Devout Invocation,Empyrial Storm,Entreat the Angels,Geist of Saint Traft,Invocation of Saint Traft,Luminarch Ascension,Moonsilver Spear,Seraphic Greatsword,Sigil of the Empty Throne,Speaker of the Heavens,Urbis Protector,Decree of Justice",ff0335da-631f-46b8-bfa1-b2f210c91f5f,52433729-f5bc-46b1-a0b6-d03dc7412241,40c64f08-ab2f-4933-8e0e-d1a1c729008f,,T2XM,,,Angel,,,Flying,4,Token Creature — Angel,"Token,Creature",20ed6cbc-ff63-5be7-acee-c6e34d490685,
33,34,Jesper Ejsing,,paper,,black,W,W,,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,cf744fe1-25dc-5e02-a9ef-f1db746039d5,,Cat,4,,,,2,,"Ajani, Caller of the Pride,Ajani's Chosen,Kemba, Kha Regent,White Sun's Zenith",f859b55c-0b49-4190-b1fa-94f97a59b57c,101b0ebd-7d56-403b-96a8-cf2fcec6fcf4,6788478d-e157-4483-be09-9edb3f841431,,T2XM,,,Cat,,,,2,Token Creature — Cat,"Token,Creature",d3de374f-d4ac-50db-a857-b28760fec851,
34,35,Deruchenko Alexander,,paper,,black,W,W,,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,28642534-3719-57ec-846d-c15a574c8d75,,Human Soldier,5,,,,1,,"Bastion of Remembrance,Call the Coppercoats,Commanding Presence,Daysquad Marshal,Elspeth, Sun's Nemesis,Forbidden Friendship,Garrison Cat,General's Enforcer,Hero of the Nyxborn,Jirina Kudro,Nightsquad Commando,Omen of the Sun,Reverent Hoplite,Sigarda, Heron's Grace,Siona, Captain of the Pyleas,Strength of Arms,The First Iroan Games,Thraben Standard Bearer,Trynn, Champion of Freedom,Ulvenwald Mysteries,Valiant Rescuer,Dinosaur",e3683cc6-70e0-4d33-9fed-6a56ba8b6e9b,bef781a2-e626-48dc-8f70-0bb3a6369e26,a4095286-d51b-4527-b6ce-23aa539fc23a,,T2XM,,,"Human,Soldier",,,,1,Token Creature — Human Soldier,"Token,Creature",697e7dfa-754d-5a54-8f27-63f88029538f,
35,36,Jakub Kasper,,paper,,black,W,W,,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,becd3bc9-35b4-5f09-a984-6c469efeb1d2,,Soldier,6,,,,1,,"Abdel Adrian, Gorion's Ward,Akroan Horse,Alliance of Arms,Ancestral Blade,Attended Knight,Bant Sojourners,Basri Ket,Benalish Commander,Captain of the Watch,Captain's Call,Darien, King of Kjeldor,Decree of Justice,Defiler of Faith,Deploy to the Front,Elspeth, Knight-Errant,Elspeth, Sun's Champion,Elspeth Tirel,Entrapment Maneuver,Evangel of Heliod,Even the Odds,First Response,Heroic Reinforcements,Hero of Bladehold,Horn of Valhalla // Ysgard's Call,Ironroot Warlord,Keeper of the Accord,Kjeldoran Outpost,Knight-Captain of Eos,Launch the Fleet,Lena, Selfless Champion,Lieutenants of the Guard,Martial Coup,Memorial to Glory,Mobilization,Murder Investigation,Prava of the Steel Legion,Precinct Captain,Queen Allenal of Ruadach,Raise the Alarm,Recruitment Drive,Recruit the Worthy,Secure the Scene,Security Detail,Sergeant-at-Arms,Skyknight Vanguard,Stormfront Riders,Throne of Empires,Timely Reinforcements,Torsten, Founder of Benalia,Undercellar Sweep,Veteran Soldier,You're Confronted by Robbers,Decree of Justice,Kjeldoran Outpost",1aa14443-d02e-41db-942a-498857e6b83c,16f4d8b3-5096-46a0-8513-7431eb7c108e,eac25f12-6459-438c-a09e-93e23d2cf80d,,T2XM,,,Soldier,,,,1,Token Creature — Soldier,"Token,Creature",427f8834-cc43-5c81-95ce-cb56615b806b,
36,37,Daarken,,paper,,black,U,U,,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,78e65bcb-4d73-5b0c-88bf-b51b8fc6b822,,Myr,7,,,,2,,"Brudiclad, Telchor Engineer",483c8cd6-288c-49d7-ac28-642132f85259,163110db-ee19-4832-8dab-b365ed354c65,21711b3c-2f1e-47b6-9d9b-979be78df2eb,,T2XM,,,Myr,,,,1,Token Artifact Creature — Myr,"Token,Artifact,Creature",cd183a9e-8db1-5261-8f81-f27c0de1c01f,
37,38,Andrew Murray,,paper,,black,U,U,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,Flying,English,token,,,,a3009cf7-96ba-5635-a62b-26f69b3abaea,,Thopter,8,,,,1,,"Breya, Etherium Shaper,Sharding Sphinx,Thopter Foundry",eef8b4fc-238f-4c1f-ad98-a1769fd44eab,8f3ab49a-8831-46b8-a74e-5b985ec34c3c,e3c8482e-ce21-43f8-ac07-c26c01941a4d,,T2XM,,,Thopter,,,Flying,1,Token Artifact Creature — Thopter,"Token,Artifact,Creature",b5b44ebe-3809-5952-95e8-ab372abbcddb,
38,39,Sidharth Chaturvedi,,paper,,black,B,B,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,Flying,English,token,,,,6759f406-6445-531b-996f-ae94ed21aa86,,Demon,9,,,,5,,"Archfiend's Vessel,Bloodsoaked Altar,Demonic Rising,Ob Nixilis of the Black Oath,Priest of the Blood Rite,Skirsdag High Priest",3b3c99d1-ebd3-4eb4-ba04-941819394567,43848e57-a62a-4bbf-ae56-f7edd1e26fc6,0045c5fa-3229-4050-b139-5712fa24b308,,T2XM,,,Demon,,,Flying,5,Token Creature — Demon,"Token,Creature",068c9dc1-ab3c-5fe7-af14-6005ebb4b874,
39,40,Igor Kieryluk,,paper,,black,B,B,,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,6ca0cbd2-3fef-537f-b823-c837f40bc65c,,Germ,10,,,,0,,Phyrexian Germ,9ecc467e-b345-446c-b9b7-5f164e6651a4,285432ed-cd72-4c1b-aa86-fa6945f5a5c1,bb549594-35f6-4ac6-9f1f-cfb35784d99e,,T2XM,,,Germ,,,,0,Token Creature — Germ,"Token,Creature",93b079d9-286b-5abd-a242-41344559f6a4,
40,41,Stephan Martiniere,,paper,,black,B,B,,"nonfoil,foil",,legendary,2015,1,1,0,0,0,1,0,"Flying,Indestructible",English,token,,,,4b20ee42-5689-521a-97ab-d1478f06041d,,Marit Lage,11,,,,20,,"Dark Depths,Marit Lage's Slumber",fb248ba0-2ee7-4994-be57-2bcc8df29680,75f2b602-76dd-448f-82d0-0f42c71830ec,48e9147e-59f7-4693-83d7-7f514be871bc,,T2XM,,,Avatar,Legendary,,"Flying, indestructible",20,Token Legendary Creature — Avatar,"Token,Creature",ffabd0a6-5006-5c9a-8718-531071d99107,
41,42,Lars Grant-West,,paper,,black,G,G,,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,ceb4ab4a-e5a0-5da5-b86c-f624f34cacf7,,Ape,12,,,,3,,"Pongify,Side to Side",ee2d434d-5d9b-4475-b421-6d004c988997,1e7b725b-90bf-45f0-a21c-9f72cc69fc85,6736e171-ed7d-4259-8a42-f5936ebad532,,T2XM,,,Ape,,,,3,Token Creature — Ape,"Token,Creature",ce8711c2-89a5-5c92-b3ab-36d351e9ac92,
42,43,Jason Felix,,paper,,black,G,G,,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,91dd886a-b519-5f85-b202-7928d4c6de73,,Beast,13,,,,3,,"Beast Within,Bringer of the Green Dawn,Curious Herd,Druid of Horns,Elder Gargaroth,Feral Incarnation,Fresh Meat,Garruk, Primal Hunter,Garruk, Unleashed,Garruk Wildspeaker,Herd Migration,Midsummer Revel,Primeval Bounty,Pulse of the Tangle,Savage Conception,Sawtusk Demolisher,Somberwald Beastmaster,Soul of Zendikar,Thragtusk,Trumpeting Gnarr,Vivien, Monsters' Advocate,Wild Endeavor",d270aeed-b15f-46f9-97ba-ccce562caefa,5f22cdac-7317-4ca1-857c-bd76d4e401f7,6bb61f34-5d57-4eaa-a02c-f5d08c1ee920,,T2XM,,,Beast,,,,3,Token Creature — Beast,"Token,Creature",2f121db8-67ac-5db9-b8e2-9c630b2ace68,
43,44,Lars Grant-West,,paper,,black,G,G,,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,fc5ed0a2-4da2-544e-a628-ea699b77b9d9,,Elephant,14,,,,3,,"Assault // Battery,Bestial Menace,Call of the Herd,Elephant Ambush,Elephant Guide,Generous Gift,Kazandu Tuskcaller,Selvala's Charge,Terastodon,Trumpeting Herd,Call of the Herd",98e49e47-d658-4378-9e83-7946f7346ede,0fe3c48b-f071-458f-9320-fa34b7e5d8cb,079c46cc-feb0-4998-8593-c8b739afdb82,,T2XM,,,Elephant,,,,3,Token Creature — Elephant,"Token,Creature",8a91a134-801f-57c0-b095-73380ee4edba,
44,45,Daniel Ljunggren,,paper,,black,G,G,,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,7f668a6a-d210-5ee0-acef-f34894067452,,Ooze,15,,,,*,,"Effluence Devourer,Gelatinous Genesis,Gutter Grime,Miming Slime,Mystic Genesis,Ooze Flux,Ooze Garden,Slime Molding",155e76d6-d8d5-410b-9b00-088c039b668f,289a1b1f-e3bb-4563-8062-fdf21d330190,bb3da6d2-aed7-4057-b94b-6882fb45cc89,,T2XM,,,Ooze,,,,*,Token Creature — Ooze,"Token,Creature",3df270fb-2842-5181-aeb3-6a653e0691bf,
45,46,Daren Bader,,paper,,black,G,G,,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,401ae24e-4420-5da7-a02f-e5496cb8b623,,Plant,16,,,,0,,"Avenger of Zendikar,Khalni Garden,Nissa, Voice of Zendikar,Phylath, World Sculptor,Turntimber Sower",b1d05bfc-c447-474a-9ec9-9f4772821bfb,db072403-4f85-47a1-ab8d-02d3d8e18213,bcd346a7-4d96-4a0c-9725-fb740e32b730,,T2XM,,,Plant,,,,1,Token Creature — Plant,"Token,Creature",e4b71c7b-3c28-599f-a717-8da11efef5df,
46,47,Brad Rigney,,paper,,black,G,G,,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,9668f134-9498-5085-a716-43a5cc91ffcd,,Saproling,17,,,,1,,"Aether Mutation,Artifact Mutation,Aura Mutation,Bramble Elemental,Deathbloom Thallid,Death Mutation,Deathspore Thallid,Dreampod Druid,Druidic Satchel,Elvish Farmer,Fists of Ironwood,Flash Foliage,Fungal Infection,Fungal Plots,Fungal Rebirth,Fungal Sprouting,Ghave, Guru of Spores,Golgari Germination,Greener Pastures,Jade Mage,Jund Battlemage,Korozda Guildmage,Last Stand,Morbid Bloom,Mycologist,Mycoloth,Necrogenesis,Nemata, Grove Guardian,Night Soil,Overgrown Armasaur,Pallid Mycoderm,Pollenbright Wings,Psychotrope Thallid,Rith's Charm,Rith, the Awakener,Saproling Cluster,Saproling Infestation,Saproling Migration,Saproling Symbiosis,Sarpadian Empires, Vol. VII,Savage Thallid,Scatter the Seeds,Seed Spark,Selesnya Evangel,Selesnya Guildmage,Slimefoot, the Stowaway,Spontaneous Generation,Spore Burst,Sporemound,Sporesower Thallid,Spore Swarm,Sporeweb Weaver,Sporogenesis,Sporoloth Ancient,Sprout,Sprouting Thrinax,Sprout Swarm,Supply // Demand,Tana, the Bloodsower,Tendershoot Dryad,Thallid,Thallid Devourer,Thallid Germinator,Thallid Shell-Dweller,Thelonite Hermit,Tukatongue Thallid,Ulasht, the Hate Seed,Undercellar Myconid,Utopia Mycon,Verdant Embrace,Verdant Force,Verdeloth the Ancient,Vitaspore Thallid,Vitu-Ghazi, the City-Tree,Yavimaya Sapherd,Grand Ossuary,Saproling Cluster,Verdant Force",95483574-95b7-42a3-b700-616189163b0a,54430daa-acec-42fc-9330-ef8c4c015569,2b7dba01-b08c-4218-9fc1-da55559d9155,,T2XM,,,Saproling,,,,1,Token Creature — Saproling,"Token,Creature",35397384-bc4d-5df0-a6e7-a22d246a9ec9,
47,48,Daniel Ljunggren,,paper,,black,G,G,,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,c004df73-4f6a-5f92-88ea-5345dbba599f,,Squirrel,18,,,,1,,"Acorn Catapult,Acorn Harvest,Chatterfang, Squirrel General,Chatter of the Squirrel,Chatterstorm,Chittering Doom,Chitterspitter,Cloakwood Hermit,Deep Forest Hermit,Deranged Hermit,Drey Keeper,Druid's Call,Earl of Squirrel,Form of the Squirrel,Liege of the Hollows,Nantuko Shrine,Nested Shambler,Nut Collector,Scurry Oak,Specimen Collector,Squirrel Dealer,Squirrel Farm,Squirrel Nest,Squirrel Sanctuary,Squirrel Wrangler,Underworld Hermit,Verdant Command,Earl of Squirrel,Squirrel Nest",aa846cf5-c618-4304-bb92-5df936ebca9b,91171f39-d7d5-4827-883e-982fc2aaa4fc,67f21c0c-2083-4eda-9dc3-cc8aee42289f,,T2XM,,,Squirrel,,,,1,Token Creature — Squirrel,"Token,Creature",b414d100-00cf-51eb-84fc-f0e4d50fb8b4,
48,49,David Gaillet,,paper,,black,G,G,,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,0aad06ac-0049-5bfb-80da-9d11f649639d,,Wolf,19,,,,2,,"Arlinn Kord // Arlinn, Embraced by the Moon,Arlinn, the Pack's Hope // Arlinn, the Moon's Fury,Arlinn, Voice of the Pack,Bestial Menace,Child of the Pack // Savage Packmate,Cult of the Waxing Moon,Elturgard Ranger,Fable of Wolf and Owl,Faldorn, Dread Wolf Herald,Feed the Pack,Ferocious Pup,Garruk Relentless // Garruk, the Veil-Cursed,Hollowhenge Overlord,Howling Giant,Howling Moon,Howl of the Night Pack,Huntmaster of the Fells // Ravager of the Fells,Journey to the Lost City,Kessig Cagebreakers,Mantle of the Wolf,Master of the Wild Hunt,Mayor of Avabruck // Howlpack Alpha,Nightpack Ambusher,Pack Guardian,Predator's Howl,Raised by Wolves,Ranger Class,Silverfur Partisan,Somberwald Beastmaster,Sword of Body and Mind,Tovolar's Huntmaster // Tovolar's Packleader,Turntimber Ranger,Varis, Silverymoon Ranger,Wolfbriar Elemental,Wolfcaller's Howl,Wolfkin Bond,Wolfrider's Saddle,Wolf-Skull Shaman,Wolfwillow Haven,Wren's Run Packmaster,Bird",cf371056-43dd-41ab-8d05-b16a8bdc8d28,938777fc-d79f-4177-bfad-c5050d65f191,b2224843-8274-4872-a7ca-2adf69cc066b,,T2XM,,,Wolf,,,,2,Token Creature — Wolf,"Token,Creature",b484e108-19d6-592c-97c1-a25761a1d38b,
49,50,Mark Winters,,paper,,black,"G,W","G,W",,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,token,,,,6e59296e-982f-5f53-bfdf-d2cbc77460d7,,Elemental,20,,,,*,,Voice of Resurgence,8676704a-419e-4a00-a052-bca2ad34ecae,675991cd-81a7-493e-82d3-c908c1f7497c,9f790267-5be9-41aa-be69-f87a8ce5a29e,,T2XM,,,Elemental,,,This creature's power and toughness are each equal to the number of creatures you control.,*,Token Creature — Elemental,"Token,Creature",12178f65-27ca-5393-b766-89bb2bd13cdd,
50,51,Carl Frank,,paper,,black,"G,W","G,W",,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,5231980c-49cf-52f0-8dbd-87319416cc33,,Elf Warrior,21,,,,1,,"Mercy Killing,Rhys the Redeemed",cb8caa61-e294-4501-b357-a44abd77d09a,95a462da-ec95-4424-b939-a78184b53d9f,86f88b6a-762c-4cbd-8ea2-d30ee16c7f99,,T2XM,,,"Elf,Warrior",,,,1,Token Creature — Elf Warrior,"Token,Creature",d76f682c-a7c1-53dc-88d1-9a1237a3d1e5,
51,52,Noah Bradley,,paper,,black,,,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,token,,,,a2204c5a-8a89-5230-85e8-db05944cdeef,,Clue,22,,,,,,"Academy Manufactor,Angelic Sleuth,Briarbridge Patrol,Briarbridge Tracker,Bygone Bishop,Byway Courier,Confirm Suspicions,Confront the Unknown,Daring Sleuth // Bearer of Overwhelming Truths,Declaration in Stone,Dennick, Pious Apprentice // Dennick, Pious Apparition,Disorder in the Court,Drownyard Explorers,Elmar, Ulvenwald Informant,Eloise, Nephalia Sleuth,Erdwal Illuminator,Ethereal Investigator,Expose Evil,Fae Offering,Fateful Absence,Fleeting Memories,Floodhound,Foul Play,Funnel-Web Recluse,Gone Missing,Hard Evidence,Havengul Laboratory // Havengul Mystery,Humble the Brute,Jace's Scrutiny,Magnifying Glass,Ongoing Investigation,Press for Answers,Root Out,Search the Premises,Secrets of the Key,Sophina, Spearsage Deserter,Survive the Night,Tamiyo's Journal,Thorough Investigation,Thraben Inspector,Tireless Tracker,Tivit, Seller of Secrets,Trail of Evidence,Ulvenwald Mysteries,Wavesifter,Weirding Wood,Wernog, Rider's Chaplain",d1dfd9b9-8214-4e20-b1c9-48c9f7276883,49dc2f9e-26d5-4a17-8841-d71011091c3e,496e1083-c792-40a4-adf4-fec1d559cd5e,,T2XM,,,Clue,,,"{2}, Sacrifice this artifact: Draw a card.",,Token Artifact — Clue,"Token,Artifact",37292e23-13f4-5108-bac2-2e75f92f6a17,
52,53,Daarken,,paper,,black,,,,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,21bdc2f7-bd6a-5655-82d9-964b3950522b,,Golem,23,,,,3,,"Cavalier of Dawn,Golem Foundry,Masterful Replication,Precursor Golem",7becaa04-f142-4163-9286-00018b95c4ca,21ec4dfd-501d-4998-9ac0-76337be00c50,9859c54d-695b-4bb1-940e-cfd1c3301e89,,T2XM,,,Golem,,,,3,Token Artifact Creature — Golem,"Token,Artifact,Creature",fc308b6a-24aa-5500-b6b8-98e72a4cfce5,
53,54,Ryan Pancoast,,paper,,black,,,,"nonfoil,foil",,,2015,1,1,1,0,0,1,0,,English,token,,,,03202b19-72f9-5948-a365-7a54c5079ccd,,Myr,24,,,,1,,"Genesis Chamber,Master's Call,Mirrodin Besieged,Myr Battlesphere,Myr Incubator,Myr Matrix,Myr Sire,Myrsmith,Myr Turbine,Origin Spellbomb,Parasitic Implant,Shrine of Loyal Legions,Myr Incubator",d57daa4d-c6d2-4d36-bb7b-2cc705d1a659,38aaf042-2fed-4761-baa7-62a3002b71fd,bf690282-125f-431c-a363-39f6772324c8,,T2XM,,,Myr,,,,1,Token Artifact Creature — Myr,"Token,Artifact,Creature",37c45f60-9cdb-5706-8070-48d24b7ece38,
